date,EQ_LARGE_close,EQ_TECH_close,CMD_GOLD_close,VIX_PROXY,RATE_10Y,CREDIT_SPREAD
2003-09-05,51.15480008,54.22920899,127.22272122,16.38834625,2.96412441,0.93631719
2003-09-08,51.44304811,54.56862535,128.2303369,16.12997858,2.96524282,0.99637341
2003-09-09,51.85830393,54.92324627,129.80272151,13.9702737,2.95114166,0.83406009
2003-09-10,51.82512751,54.49889104,130.54570608,12.73456493,2.99519218,0.82232004
2003-09-11,51.33172401,54.21372452,127.92824269,14.05350049,3.00370233,0.81432673
2003-09-12,51.04622789,54.64362596,125.89044899,13.57662754,3.0049493,0.90080014
2003-09-15,51.05440505,54.32556886,126.62505493,11.79098255,3.01559543,0.69188234
2003-09-16,50.49158888,53.58567533,125.94229497,12.11585148,3.03717661,0.76329499
2003-09-17,50.52279871,53.88424355,127.10194765,12.16666997,3.07118567,0.78422072
2003-09-18,50.68833752,53.87896449,125.58607513,10.65941008,3.06661458,0.63587398
2003-09-19,50.95051242,53.97904907,125.79809999,10.19964699,3.0703437,0.69693797
2003-09-22,51.13806399,53.91794098,126.75280449,9.44725921,3.07862901,0.66208261
2003-09-23,51.02027822,53.99734028,125.98343067,8.80259285,3.06065558,0.65528725
2003-09-24,51.21470345,54.39938294,127.3788252,8.57407298,3.04162999,0.53776032
2003-09-25,51.13920907,54.22684826,127.35806348,8.0,3.03676151,0.65240595
2003-09-26,51.25095004,54.37536388,129.12565216,8.0,3.04811301,0.5439806
2003-09-29,51.28080236,53.85842428,129.43748882,8.0,3.04598158,0.54657424
2003-09-30,51.13341026,53.21551645,129.71622903,8.0,2.97293741,0.55944711
2003-10-01,50.88518977,53.16607658,129.74088436,8.0,2.93689635,0.61702314
2003-10-02,50.89304985,53.06532134,130.43677252,8.0,2.94077473,0.57140024
2003-10-03,50.74281409,52.90187745,131.99412263,8.0,2.92711031,0.57302552
2003-10-06,50.02119229,51.61337999,132.06182776,9.70038707,2.92602098,0.68659068
2003-10-07,49.69372587,51.82140071,132.68471919,8.0,2.91037182,0.57333211
2003-10-08,49.30026418,51.69655123,132.73497875,9.51474586,2.94126133,0.62476396
2003-10-09,49.58081126,52.0518477,130.94446305,10.8115993,2.95392235,0.67744232
2003-10-10,49.90532927,52.94402128,130.58988166,11.62539592,2.97612497,0.73192738
2003-10-13,49.27777659,52.49663779,129.20721201,10.78773112,2.93970515,0.71900125
2003-10-14,49.53054703,52.52631909,130.02373532,11.76787613,2.97211588,0.81409882
2003-10-15,49.69187135,53.03335092,132.57287051,12.15926194,2.95147448,0.7759855
2003-10-16,49.9896301,53.45947894,132.50449526,11.48505555,3.00791435,0.79462345
2003-10-17,49.99588384,53.50036867,133.00321646,10.29444999,2.99509661,0.7268338
2003-10-20,49.26774927,53.18940828,130.23668185,14.45618615,2.9897622,0.94897814
2003-10-21,49.70167143,54.3320569,131.22367122,13.41169161,2.93376699,0.84107276
2003-10-22,50.74301815,55.22133834,131.63789314,18.37834182,2.94021095,1.03499502
2003-10-23,50.07639628,54.32700274,131.97834248,20.33782281,2.91266694,1.03674462
2003-10-24,49.42105508,53.6911072,128.76284764,19.55952936,2.89252273,1.0953225
2003-10-27,48.71492459,52.84555719,127.9534992,19.40218912,2.91618254,1.12102282
2003-10-28,48.54791718,52.20347136,128.2368365,17.91809232,2.98225204,1.06313587
2003-10-29,49.06834567,52.32293097,128.10722536,18.41381104,2.96487721,0.97658339
2003-10-30,49.2342002,52.59882792,131.54113291,17.23774651,2.92672691,0.96297869
2003-10-31,49.4257507,52.70276292,132.19869841,16.8839242,2.86088659,0.94240623
2003-11-03,49.30832797,51.89730511,133.64489331,13.60122446,2.84111978,0.8129609
2003-11-04,48.47222257,50.67483917,132.99043557,16.63750258,2.85119566,1.01231483
2003-11-05,47.86314049,49.76951608,131.88342621,16.13368641,2.80983498,0.97930076
2003-11-06,47.71368906,49.5090507,131.6011611,14.85398241,2.77946878,0.95330798
2003-11-07,48.29782193,51.01697818,131.75243076,17.82896694,2.82076862,0.95392116
2003-11-10,48.88128316,52.30050793,132.9897122,19.39420974,2.85402769,1.01768223
2003-11-11,49.60317633,53.44361448,134.56494096,19.72206652,2.88907536,1.11122418
2003-11-12,50.12427287,53.9199924,134.81397523,19.5546936,2.85732933,1.06909337
2003-11-13,49.3784914,52.73323905,134.8465484,19.04730498,2.83350265,1.0814615
2003-11-14,49.78368087,53.3495707,134.98888446,18.36642954,2.80042234,1.05164346
2003-11-17,49.83105867,53.98870692,135.07102641,19.13937815,2.78989341,1.12614524
2003-11-18,50.39567527,55.13348496,135.56374711,16.77746916,2.78090429,1.03372052
2003-11-19,50.3901615,55.75629716,135.44264916,15.49369731,2.79415544,0.89493944
2003-11-20,50.29169065,55.08886901,135.86113153,14.06728973,2.81441782,0.87586741
2003-11-21,49.2818324,53.53489761,134.87786889,19.06666829,2.83098928,1.10889955
2003-11-24,49.07196183,53.63551274,136.09398641,18.77797989,2.85537369,1.14069542
2003-11-25,49.22973427,53.02405344,138.13700838,16.46250894,2.88422622,0.98170584
2003-11-26,49.539737,53.22391318,136.50537548,15.14773141,2.87450915,0.8241203
2003-11-27,50.48335835,54.91874846,135.51887127,18.74386377,2.86542697,1.08714809
2003-11-28,51.61358146,55.63999158,136.8012036,20.77098567,2.84444687,1.14395862
2003-12-01,52.01758485,55.63271205,139.26235233,19.29963516,2.90740866,1.02422386
2003-12-02,52.67806848,56.43057024,141.0085511,17.85413668,2.90352645,1.07972732
2003-12-03,52.83574404,56.36607206,141.90240954,16.36743974,2.87746003,0.93244165
2003-12-04,52.74128836,56.40933097,142.11047416,15.56446062,2.85278894,0.92782629
2003-12-05,53.39771381,57.79193688,142.86049346,15.12475752,2.84160455,0.87805659
2003-12-08,53.88531928,59.05364622,143.17134401,13.48345276,2.84135574,0.83517625
2003-12-09,54.22092327,59.08201611,142.85635714,11.41732378,2.83794761,0.7557626
2003-12-10,54.36107685,59.40859862,143.15877844,11.56946856,2.83977473,0.76978932
2003-12-11,54.97752465,59.70260771,143.98428125,9.74647954,2.88957327,0.76459564
2003-12-12,55.35888102,59.80920938,146.60519633,9.91928027,2.86916593,0.76486745
2003-12-15,56.15013597,60.67766521,148.30890762,9.46729215,2.8723359,0.62443302
2003-12-16,56.80793404,60.63687184,146.71739663,10.65275217,2.91318456,0.75323165
2003-12-17,56.92558681,60.8911401,146.40412495,10.06183819,2.87323392,0.7459073
2003-12-18,57.30357627,61.51719375,143.78109919,8.46591461,2.84235111,0.65064786
2003-12-19,57.53127378,61.64324143,147.24048211,8.0,2.87584991,0.61365943
2003-12-22,57.58073664,62.10270929,147.62790074,9.17164541,2.84325002,0.64568974
2003-12-23,57.98954067,62.3722286,144.93588499,8.0,2.85636378,0.57204534
2003-12-24,57.779808,61.75381855,148.42500802,10.5566745,2.82989752,0.6639477
2003-12-25,59.02709303,62.82841868,148.7018336,15.09441326,2.85289737,0.87176519
2003-12-26,59.18500474,62.90718953,151.94162544,13.56119946,2.90771778,0.86586751
2003-12-29,59.29342152,63.01775571,150.54843633,11.86258964,2.88737101,0.73437108
2003-12-30,58.99904735,62.71575526,150.91187694,13.56229194,2.85934556,0.88435933
2003-12-31,59.01024757,62.14732948,149.37593439,11.8030271,2.86089685,0.71096696
2004-01-01,58.47676347,61.02635972,150.27738456,12.0226759,2.8294476,0.81554514
2004-01-02,58.4469007,61.04299732,149.68442712,11.47158241,2.79274202,0.70059403
2004-01-05,58.54111831,60.7742128,149.52716099,11.98935844,2.76871704,0.71738778
2004-01-06,58.8670043,60.74168728,150.55823504,10.36623978,2.76096487,0.66977656
2004-01-07,58.54601823,60.0628552,150.83640607,10.17252765,2.80948182,0.76922787
2004-01-08,57.60222525,58.64278956,149.48661612,15.50649041,2.83440857,0.97909212
2004-01-09,58.8362593,60.15229142,149.35566919,20.68198905,2.86787869,1.08666223
2004-01-12,58.7630069,59.68448607,151.66107485,19.00948105,2.89674519,1.15655105
2004-01-13,58.9571989,60.95135603,150.75658973,17.03144575,2.88879028,0.97868312
2004-01-14,58.61142802,59.95500785,149.83884512,14.88263131,2.85551569,0.80853301
2004-01-15,59.19403697,60.56841006,149.08064735,15.64456189,2.87674516,1.02491205
2004-01-16,58.80984838,60.58834123,147.62526358,14.02225742,2.85077214,0.84340373
2004-01-19,58.57002411,60.64512504,147.34249531,14.95606275,2.89149242,0.85769198
2004-01-20,57.90769309,60.22160244,145.430021,13.94827712,2.8821888,0.9056198
2004-01-21,57.43780959,59.80573784,146.95143099,15.47673933,2.86026978,0.98333861
2004-01-22,58.17169951,59.81910919,150.28431254,15.20967766,2.87515994,0.83693228
2004-01-23,58.33985921,60.19329888,152.09574833,13.96764571,2.88565735,0.89476847
2004-01-26,57.83105209,59.94884423,153.20525398,15.42515961,2.90217551,0.87459614
2004-01-27,57.39580181,58.8252315,153.37660388,12.30545017,2.88754188,0.71739062
2004-01-28,57.93470419,59.16232259,152.10992213,14.54837875,2.89808527,0.87094439
2004-01-29,57.60807918,59.10156826,153.97998325,13.86323922,2.85638553,0.85503285
2004-01-30,58.2301749,60.67683069,154.56773922,16.79325981,2.87053012,0.95675473
2004-02-02,58.60430307,60.46287824,152.06806021,14.03039101,2.82577719,0.80611217
2004-02-03,57.62923717,59.67302592,150.46673584,17.65327551,2.83482653,1.01669255
2004-02-04,57.45945208,59.95161298,149.58474464,15.63736472,2.84612848,0.9934894
2004-02-05,56.75279952,58.7773324,149.98352896,15.62447596,2.87883193,0.9108315
2004-02-06,57.26126809,60.06103728,149.66578707,15.8580335,2.89367249,1.00174042
2004-02-09,57.45078973,60.71942017,148.44979027,15.55155269,2.86530864,0.89835835
2004-02-10,57.08462971,60.06306577,146.69278294,13.95864395,2.85721819,0.86405198
2004-02-11,57.04769951,59.71723544,149.15714061,12.6975699,2.88243308,0.80597986
2004-02-12,57.84050696,60.9479987,152.29816822,13.88214688,2.90783795,0.80356261
2004-02-13,57.87138682,61.28097943,152.19155999,14.34386838,2.89198056,0.95348893
2004-02-16,58.09967247,62.16987623,150.65741712,12.69448737,2.90686185,0.82029156
2004-02-17,57.27682878,61.05235415,152.10568571,15.20127736,2.95101471,0.92190336
2004-02-18,57.59979127,61.03337781,150.81470274,14.72420671,2.93015522,0.89419795
2004-02-19,57.10584155,60.1283163,151.46157216,15.4678682,2.94634175,0.93641576
2004-02-20,57.08717037,60.31930773,152.79257791,10.93124503,2.96242559,0.76013543
2004-02-23,57.67745596,61.38621217,151.22683326,14.69606939,2.95973041,0.95687581
2004-02-24,57.76149398,61.6282144,154.26659008,12.31538833,2.97031072,0.79572805
2004-02-25,57.08133044,61.267591,154.3936478,13.78837279,3.01562295,0.86233812
2004-02-26,57.30888595,61.56188912,157.28135311,13.65438947,3.03020349,0.82669266
2004-02-27,57.70339913,62.6044537,157.03083331,13.50492429,3.0372207,0.7825753
2004-03-01,57.65539688,62.53883673,155.67252254,10.63196059,3.03513824,0.73146425
2004-03-02,57.57113617,63.31907249,154.22806563,11.67198616,3.02570806,0.68316913
2004-03-03,56.75898297,62.11116426,156.04874729,12.88250153,2.9906873,0.85602172
2004-03-04,56.92822192,62.03247481,155.51337354,13.81375805,2.9603398,0.85352665
2004-03-05,56.86134156,61.67686797,154.13880787,11.33515161,2.91677285,0.68399674
2004-03-08,56.12958269,60.4825661,155.48529838,15.18506704,2.91003321,0.91804762
2004-03-09,55.43242026,59.9274618,153.84368844,11.97261556,2.88191131,0.69371371
2004-03-10,54.71382782,59.74035222,156.15250274,12.97694514,2.8330056,0.7704585
2004-03-11,55.06723895,59.69995323,155.33404703,15.53653461,2.86761634,0.82542585
2004-03-12,54.4352647,58.51524482,155.21392286,13.22770264,2.86180931,0.89935256
2004-03-15,54.97497648,59.21671777,155.36989465,16.2845813,2.89125563,0.94399485
2004-03-16,54.2557376,58.78420312,157.91487699,14.12330984,2.93266448,0.79934444
2004-03-17,54.13694976,58.92655977,158.48965064,13.10718868,2.97895343,0.840065
2004-03-18,54.24564393,59.32329035,156.83066039,12.57180793,2.97799231,0.74825128
2004-03-19,54.39012295,59.26913507,153.18606401,12.66873277,2.90731927,0.7575848
2004-03-22,54.73183349,59.40650971,155.02334082,11.6308956,2.92205662,0.75496594
2004-03-23,54.87787427,59.17197053,155.04172687,12.08097522,2.92096631,0.82220246
2004-03-24,54.94934427,58.69626366,155.42995854,10.42349101,2.87638484,0.74397429
2004-03-25,54.91648958,58.1661783,153.32285041,8.0,2.80191385,0.59571433
2004-03-26,54.40132121,57.66452461,151.17571025,11.19460916,2.83511573,0.6965942
2004-03-29,54.13805143,57.70721102,151.16057575,10.84683872,2.86838864,0.69074945
2004-03-30,54.00656511,57.48673738,158.3505608,9.57324302,2.90832118,0.62891453
2004-03-31,54.75703442,58.32248365,159.27741453,13.77529922,2.95287602,0.85528835
2004-04-01,54.34658686,57.78603471,158.82105031,12.65081677,2.99023758,0.77213824
2004-04-02,53.8723029,57.40974554,154.96044739,12.53321981,3.00687805,0.73935255
2004-04-05,53.56466262,56.80448696,153.23592996,11.89154523,3.01959851,0.79007269
2004-04-06,54.01429156,57.1264447,147.62510874,13.08011773,3.05106855,0.78003657
2004-04-07,53.52045654,56.45303676,149.84791256,13.53159028,3.06861382,0.76377932
2004-04-08,53.59797329,56.74584597,148.04066766,13.45307753,3.07441906,0.89267415
2004-04-09,53.39387925,56.79095515,148.33527148,11.83422392,3.09488353,0.80869851
2004-04-12,53.45430587,57.60726794,149.36953542,9.81278296,3.0813529,0.58717629
2004-04-13,53.33273144,58.21766301,148.24497389,8.0,3.05865618,0.57439322
2004-04-14,52.62910066,57.63649631,149.28130057,9.76549043,3.11969188,0.62045099
2004-04-15,52.32413679,57.2195215,146.01360483,10.36392296,3.18849416,0.74826457
2004-04-16,51.86063198,57.0271281,150.44146366,8.72299183,3.22757626,0.60489957
2004-04-19,51.58909478,56.74938214,153.91081275,10.29517444,3.20558168,0.71186299
2004-04-20,51.40328586,56.75074277,158.72969792,8.0,3.19566116,0.51814578
2004-04-21,51.07765389,56.55059471,159.9738788,8.0,3.22700707,0.60288945
2004-04-22,51.21491014,56.83489206,158.56558005,8.57030659,3.24357281,0.74162314
2004-04-23,51.59425565,56.88089384,161.72581825,9.79452893,3.24080291,0.74105811
2004-04-26,51.8711038,56.75319571,158.4604503,10.19565971,3.29546329,0.74654455
2004-04-27,51.38727569,56.59936759,155.72128352,12.07384036,3.29938425,0.84438933
2004-04-28,51.26653345,56.49820725,152.75826062,10.92560592,3.30151404,0.70490784
2004-04-29,51.03804909,55.89708587,159.19116395,10.63851742,3.30375098,0.73309541
2004-04-30,51.1362356,55.70792594,164.34761051,9.99416261,3.28608761,0.69050455
2004-05-03,51.24476061,55.73095649,163.48263658,9.3948025,3.31658141,0.62896312
2004-05-04,51.24288518,56.12166561,161.5001321,8.0,3.26752778,0.58563215
2004-05-05,51.16364911,56.28988243,164.51438893,8.0,3.27068049,0.66434816
2004-05-06,50.75827884,55.85742794,158.72232755,8.0,3.29414169,0.63904459
2004-05-07,50.62791663,55.65084141,156.16440791,8.0,3.34399583,0.58045922
2004-05-10,50.70108324,55.36976671,154.86016666,8.0,3.36512464,0.63580562
2004-05-11,50.659314,55.28259211,153.58937396,8.0,3.33151644,0.69864404
2004-05-12,50.61257649,55.28136727,153.81000696,8.0,3.35780862,0.55517828
2004-05-13,50.64736496,55.6303973,151.81339511,8.0,3.38292912,0.57634817
2004-05-14,50.55235341,56.11853707,149.70867585,8.0,3.38745785,0.55834745
2004-05-17,50.0662646,55.49918604,150.28960851,8.06772579,3.37183164,0.67909129
2004-05-18,50.35749334,55.93642087,149.33365282,8.0,3.33610436,0.55934814
2004-05-19,50.91400559,56.19695618,148.52102784,10.08381658,3.32760803,0.66782378
2004-05-20,50.89935849,56.05345753,150.08707595,10.04951728,3.33559173,0.61159288
2004-05-21,50.89775559,56.06145516,151.3682936,9.49940479,3.42079037,0.64103436
2004-05-24,50.37690895,55.4044979,151.37797489,9.47949414,3.43802257,0.67447864
2004-05-25,50.77009224,56.05805952,148.66504308,9.75980917,3.44439644,0.63039576
2004-05-26,50.92574033,56.10225252,149.37928425,11.14327592,3.39443501,0.68896949
2004-05-27,51.08712635,56.30562318,147.46282169,9.30390221,3.35993969,0.60684455
2004-05-28,51.83260723,57.10127431,151.02672796,12.66864688,3.34314969,0.86690538
2004-05-31,52.23507934,57.85805848,153.78657812,11.99521152,3.34036876,0.84465774
2004-06-01,52.05766869,57.67616123,155.62957991,11.75252509,3.33789346,0.91838449
2004-06-02,51.57922264,56.82406269,156.65931245,12.31954738,3.37142067,0.71084245
2004-06-03,51.44380242,56.96349855,157.48117821,12.6477227,3.41898571,0.83480742
2004-06-04,51.83929079,57.65773174,155.42407045,11.53334732,3.45837586,0.66859573
2004-06-07,51.92147637,57.45885034,153.21073991,11.37125117,3.43952887,0.71667101
2004-06-08,51.92334511,57.45124137,149.27758628,8.55127674,3.42728635,0.57987181
2004-06-09,51.84643826,57.63040668,147.94598072,9.35057843,3.40346657,0.62854965
2004-06-10,51.65797894,57.5984666,149.93775689,8.56187876,3.36001567,0.52419337
2004-06-11,51.21769105,57.12363271,151.24142475,9.23947624,3.32165557,0.73220255
2004-06-14,51.39816353,57.58275223,154.36223861,9.75071457,3.33511938,0.69194374
2004-06-15,51.07172477,57.10361336,151.79914903,9.39654803,3.31182803,0.64771995
2004-06-16,50.29949842,56.03707713,153.07333499,12.10282983,3.33219552,0.76107788
2004-06-17,50.41917933,56.00182645,153.16968013,11.93833554,3.32516308,0.73705978
2004-06-18,50.9216138,56.48490979,155.8717536,12.7349061,3.31138606,0.87668551
2004-06-21,50.85250922,56.47037581,152.2925095,12.4151563,3.31431969,0.8025126
2004-06-22,51.42189632,57.22230737,157.04930526,12.5547606,3.31848354,0.7663145
2004-06-23,51.13431475,56.78967218,157.51777955,12.03015558,3.40633039,0.83706481
2004-06-24,50.5920083,56.21781598,154.10833228,13.67867053,3.38683861,0.90185318
2004-06-25,50.45749791,56.55347999,150.81138864,12.55212481,3.3973464,0.85523019
2004-06-28,50.45709379,56.38258636,148.95878812,10.56909554,3.3572263,0.68931277
2004-06-29,50.22908845,55.89345434,150.62071847,9.47996509,3.34663951,0.66806083
2004-06-30,50.3622813,55.49120952,148.56322203,8.90281723,3.3919543,0.62393688
2004-07-01,50.25726827,55.23987686,146.80191752,8.49348462,3.41113663,0.70206865
2004-07-02,49.98711727,55.11160659,146.49331303,8.0,3.46913666,0.6663532
2004-07-05,50.12756263,55.66464309,147.60682232,9.60678873,3.41901652,0.75454156
2004-07-06,50.13155809,55.80929847,143.5713354,8.0,3.39415115,0.61413663
2004-07-07,49.6994246,55.48348372,146.972482,8.23112733,3.39965191,0.62009235
2004-07-08,49.56960162,54.9144645,147.21188513,8.44976812,3.36879135,0.64695204
2004-07-09,49.57341903,54.85899482,147.21344787,8.0,3.34941916,0.51410588
2004-07-12,49.3285769,54.63903668,149.03353088,8.0,3.3094014,0.63862029
2004-07-13,49.16331552,54.76898819,150.02008236,8.0,3.33120016,0.5756745
2004-07-14,48.27993569,53.4886513,150.98386118,12.33135389,3.32026632,0.805088
2004-07-15,48.23981444,53.55732925,151.44876858,11.69692316,3.31879537,0.72733037
2004-07-16,48.44787864,53.60864118,152.68531947,10.9258049,3.28064718,0.73700244
2004-07-19,48.33220485,53.56318399,156.38418327,10.80799329,3.26933869,0.79402316
2004-07-20,47.7471439,52.2129926,159.03499534,11.55429058,3.32165515,0.77321731
2004-07-21,47.55760326,52.19472929,160.24378917,9.46105233,3.34516454,0.58537925
2004-07-22,47.56323928,52.8049518,159.18539498,10.2150629,3.34642808,0.66808648
2004-07-23,47.6689688,52.30805778,157.53907658,9.59588607,3.32134714,0.67393416
2004-07-26,47.12694344,51.41338822,157.43165741,9.82125296,3.31380344,0.69613145
2004-07-27,47.10164545,51.39906359,154.19110207,9.69153833,3.31695024,0.65539277
2004-07-28,47.05174651,51.80534672,152.99059386,9.03051363,3.37641276,0.6111378
2004-07-29,46.98056145,51.5877533,152.74833999,8.0859685,3.3834665,0.62876075
2004-07-30,46.8611202,50.60352131,152.63371405,8.0,3.37729532,0.58614482
2004-08-02,46.37909508,50.1574283,154.13973851,8.0,3.37263612,0.58115066
2004-08-03,46.36032771,50.2125494,152.22540599,8.0,3.34096453,0.61609184
2004-08-04,45.53726783,49.73713574,152.8083389,11.62949879,3.34900717,0.75476733
2004-08-05,45.18128362,49.36532562,153.75441706,9.05286448,3.31852888,0.60743969
2004-08-06,45.34303709,50.07654587,156.45901019,12.05800983,3.29716676,0.71452463
2004-08-09,45.66700653,50.39853449,155.58774612,12.80476967,3.28505292,0.8465115
2004-08-10,46.2327436,51.41712726,153.45975132,15.59680182,3.35153838,0.88841248
2004-08-11,46.48602593,51.48405314,154.11827454,14.29146941,3.40486967,0.91707591
2004-08-12,45.99407293,51.10262997,154.58209035,14.5767477,3.39940728,0.84109828
2004-08-13,45.67295143,51.20437817,153.46171229,12.44466569,3.42535742,0.81038637
2004-08-16,45.54440636,50.77498197,154.17648941,12.32316138,3.43197494,0.77987844
2004-08-17,45.38114817,50.29323196,154.53345693,10.42945919,3.45196165,0.64711955
2004-08-18,45.3568471,50.00892839,153.07506547,9.79211965,3.45084931,0.57721185
2004-08-19,45.24706693,49.75564387,152.42967965,8.9545519,3.47491994,0.65661815
2004-08-20,45.40290451,49.93987972,156.10249089,8.84872956,3.52763506,0.5920721
2004-08-23,45.42105054,50.00913626,155.26898367,8.79619225,3.52728675,0.65565896
2004-08-24,45.78235684,50.71504073,155.04804612,9.94759981,3.56741403,0.72286503
2004-08-25,45.49151108,50.37407287,152.60579639,9.81727376,3.56893497,0.73639028
2004-08-26,45.68045685,50.6473595,151.92937705,8.45680789,3.59627925,0.59611461
2004-08-27,46.01685598,50.65292287,153.57391585,9.09622556,3.56530193,0.65955502
2004-08-30,45.94108002,50.6104894,151.93709325,9.24426394,3.5848922,0.58868721
2004-08-31,46.22404507,51.00854797,150.68224899,10.09938121,3.56144567,0.71438767
2004-09-01,46.19407125,50.82220759,149.32510893,8.0,3.54086203,0.61605763
2004-09-02,46.54865323,51.23946633,149.26359207,8.0,3.54538289,0.6214219
2004-09-03,46.71497034,51.14282205,149.47233861,8.0,3.61562477,0.55075642
2004-09-06,46.47995699,51.01481697,148.6365257,8.34245602,3.62753126,0.64266324
2004-09-07,46.41907455,50.92324165,149.85620109,8.36889311,3.6649826,0.53920767
2004-09-08,46.61988022,51.51010664,150.38137882,8.0,3.68453543,0.62345602
2004-09-09,45.92418889,50.60214988,151.6150404,12.15188437,3.67734243,0.80333886
2004-09-10,46.00416912,50.34862817,152.91871033,11.15616757,3.64223999,0.79302105
2004-09-13,45.57011473,50.24051101,152.76294819,13.07943373,3.6131294,0.7803524
2004-09-14,46.16358932,50.89270663,152.72021899,14.5984331,3.55995566,0.95736584
2004-09-15,46.9434451,51.92634564,151.52769435,17.83195039,3.57390263,0.94835775
2004-09-16,46.72443343,51.46492495,152.70046635,17.04989116,3.57336296,1.0443293
2004-09-17,46.44986906,51.58512522,152.71721063,15.40442818,3.57865228,0.96323355
2004-09-20,46.72163634,51.78515683,154.67552346,14.6514875,3.59459165,0.89850323
2004-09-21,46.39586191,51.39487334,154.31506854,13.91993844,3.65603918,0.93755521
2004-09-22,46.93088405,51.78107496,154.5127928,14.5500059,3.64720521,0.91443442
2004-09-23,47.44756444,52.08238834,155.04887543,13.4860832,3.6572586,0.73290589
2004-09-24,47.65632759,52.79293447,156.91465353,12.54825057,3.67461751,0.83452479
2004-09-27,47.43069561,52.48363173,154.70126402,12.65242655,3.6987022,0.84093336
2004-09-28,47.78241101,53.10740421,154.35669665,12.88247101,3.69315388,0.82008012
2004-09-29,47.53062507,52.58876596,155.18403015,12.05635528,3.73448937,0.77357138
2004-09-30,47.60099356,53.32645054,154.92032837,10.44047449,3.71742775,0.67298181
2004-10-01,47.70099899,53.28962054,153.79864559,10.42899281,3.72044623,0.73536956
2004-10-04,47.50678098,52.99412607,152.09924895,9.40550721,3.66768999,0.66447228
2004-10-05,47.07677406,52.22636818,152.94687744,10.61750455,3.67435651,0.66537697
2004-10-06,46.87336164,52.18804399,153.37517898,9.34371542,3.67059019,0.66642713
2004-10-07,47.19057185,52.68646534,152.11634964,11.27571458,3.6603083,0.74486189
2004-10-08,46.89337798,52.24300931,153.14257615,10.05914469,3.63973429,0.61585874
2004-10-11,47.88117581,53.4533512,150.00045783,17.31644159,3.65653594,0.99394818
2004-10-12,47.4373917,52.86981994,149.54608233,16.43668145,3.68214829,0.94141966
2004-10-13,47.0346375,52.40680388,151.12193363,16.25885684,3.76056356,0.94131257
2004-10-14,47.26622749,52.51584485,147.78954543,13.11127508,3.74388023,0.83778273
2004-10-15,47.16850788,53.26767192,149.83946422,14.63722743,3.76388291,0.78008946
2004-10-18,48.13934981,54.91550719,150.27957045,20.23788802,3.7830391,1.20696087
2004-10-19,48.99114115,56.05784456,153.64157544,17.53923624,3.82520642,1.01542757
2004-10-20,49.48953841,56.45504016,155.70501937,18.80517993,3.81024971,1.0867049
2004-10-21,48.91526717,56.14094537,156.75962295,20.76805611,3.79218803,1.08706861
2004-10-22,48.09269199,54.66413519,158.58012868,22.90854691,3.79325884,1.25039044
2004-10-25,47.93994465,54.07584435,159.14935453,19.90182129,3.77648532,1.09040089
2004-10-26,47.37933444,53.60819727,160.98286075,19.18132152,3.77895031,1.13565566
2004-10-27,46.24186545,52.00370299,160.49077053,23.47034222,3.75849496,1.30986316
2004-10-28,45.3651443,50.49950042,159.51400727,21.45549601,3.76245002,1.17673605
2004-10-29,43.44048566,48.05699016,159.86268354,28.66446257,3.79701697,1.47723162
2004-11-01,42.83006665,46.80932629,163.29343374,26.32343422,3.8008885,1.43239465
2004-11-02,43.6505636,48.32799954,164.36240434,32.93087595,3.81556904,1.68603216
2004-11-03,43.12378156,48.00155568,162.26019961,29.57491212,3.84065874,1.5137042
2004-11-04,42.96106549,46.43447557,164.56869352,26.93114172,3.86650168,1.50880459
2004-11-05,43.36032356,47.75996345,167.79083416,27.08570419,3.87911067,1.46101265
2004-11-08,43.99704188,49.15297363,168.09038897,29.16413355,3.83168166,1.61000023
2004-11-09,44.19373133,50.05594412,168.65379744,25.57318447,3.79842835,1.3956749
2004-11-10,44.24994455,49.35185149,170.19013176,23.23953547,3.84322893,1.28728316
2004-11-11,43.47076809,48.913845,170.80239738,22.78586463,3.82074767,1.26086059
2004-11-12,43.50345211,49.67438536,171.29626206,21.12521219,3.81694217,1.17067633
2004-11-15,43.86767636,49.83398728,172.91416248,21.54887479,3.84944628,1.17809373
2004-11-16,44.11771432,50.97107681,172.11609142,19.55848093,3.82319714,1.18545563
2004-11-17,44.14773547,50.65343348,172.7123626,17.80420491,3.76062899,0.99788488
2004-11-18,43.52650674,49.79480152,171.48597601,18.14865362,3.73454417,1.04201529
2004-11-19,43.61128966,51.20839665,167.91408484,15.63282496,3.75962371,0.97473939
2004-11-22,43.12199971,50.60262934,170.79619421,16.25617515,3.78964756,1.04123313
2004-11-23,43.31671434,50.57449635,169.74039755,15.40595052,3.80891352,1.00786428
2004-11-24,43.41697878,51.37969432,168.72775856,15.84024105,3.87842514,0.90838711
2004-11-25,44.3887212,52.58943587,168.30405929,19.01309427,3.91614669,1.10573644
2004-11-26,44.24397444,52.84725796,170.03121363,17.92986731,3.8582964,1.04049845
2004-11-29,44.11835605,52.4908441,169.49439308,18.45575048,3.80265212,1.00474767
2004-11-30,45.27977817,54.2788844,169.29760382,21.99010054,3.79730271,1.23042585
2004-12-01,45.70945735,55.18994735,162.15222323,19.79145086,3.74119347,1.04877787
2004-12-02,45.76474648,54.72793567,163.04480497,19.28197845,3.76963717,1.03988949
2004-12-03,45.85254429,54.75426777,161.78503458,16.44052336,3.70780817,0.93585399
